,Album,Album_num,title,Track_num,Lyrics,Lyric_num
5,Run the Jewels 3,3,Stay Gold,5,and now we shine just like eddie,52
5,Run the Jewels 3,3,Stay Gold,5,golden teeth from greenbriar in ninetynine,53
5,Run the Jewels 3,3,Stay Gold,5,cant be broke when you own gold rope,54
5,Run the Jewels 3,3,Stay Gold,5,pawn shops offering cash for those,55
5,Run the Jewels 3,3,Stay Gold,5,cash is fake though gold accrues,56
5,Run the Jewels 3,3,Stay Gold,5,i make my own gold golden goose,57
5,Run the Jewels 3,3,Stay Gold,5,run down yellow brick roads toward riches,58
5,Run the Jewels 3,3,Stay Gold,5,just be sure to not trust no wizards,59
5,Run the Jewels 3,3,Stay Gold,5,the golden age is now gone admit it,60
5,Run the Jewels 3,3,Stay Gold,5,all thats gold is not gold that glitters,61
5,Run the Jewels 3,3,Stay Gold,5,thirtysix inch cuban as im movin through cuba,62
5,Run the Jewels 3,3,Stay Gold,5,with a half a ki of gold on my neck shit,63
5,Run the Jewels 3,3,Stay Gold,5,call me gaddafi and pay me in gold,64
5,Run the Jewels 3,3,Stay Gold,5,cause your money aint really worth shit,65
5,Run the Jewels 3,3,Stay Gold,5,just a piece of paper to promote propaganda,66
5,Run the Jewels 3,3,Stay Gold,5,to keep you in debt and know your dick,67
5,Run the Jewels 3,3,Stay Gold,5,i see these dope boys had shit right all along,68
5,Run the Jewels 3,3,Stay Gold,5,puttin gold all in them they bitch,69
5,Run the Jewels 3,3,Stay Gold,5,i got a bad girl i got a brain with an ass girl,70
5,Run the Jewels 3,3,Stay Gold,5,she got a mean bop i got a lean to the way i walk,71
5,Run the Jewels 3,3,Stay Gold,5,and they get it like gold,72
5,Run the Jewels 3,3,Stay Gold,5,gold  gold its gold,73
5,Run the Jewels 3,3,Stay Gold,5,gold  gold thats,74
5,Run the Jewels 3,3,Stay Gold,5,i got a good thing with a bad bitch thats rare bitch,75
5,Run the Jewels 3,3,Stay Gold,5,she dont even like you hoes shell walk into a room take errr bitch gold,76
5,Run the Jewels 3,3,Stay Gold,5,gold gold its gold,77
5,Run the Jewels 3,3,Stay Gold,5,gold  gold thats gold,78
6,Run the Jewels 3,3,Don't Get Captured,6,hello from a little shop of horrors,1
6,Run the Jewels 3,3,Don't Get Captured,6,ski mask like a phantom of the opera,2
6,Run the Jewels 3,3,Don't Get Captured,6,go cold like the land of chicago,3
6,Run the Jewels 3,3,Don't Get Captured,6,child soldiers sprayin the chopper,4
6,Run the Jewels 3,3,Don't Get Captured,6,but you dont give a fuck thats them though,5
6,Run the Jewels 3,3,Don't Get Captured,6,til a peasant put a pistol in your window,6
6,Run the Jewels 3,3,Don't Get Captured,6,you aint really need that chain,7
6,Run the Jewels 3,3,Don't Get Captured,6,you aint really need that ring,8
6,Run the Jewels 3,3,Don't Get Captured,6,you aint really need them thangs,9
6,Run the Jewels 3,3,Don't Get Captured,6,snow on the bluff showed up,10
6,Run the Jewels 3,3,Don't Get Captured,6,with the slums in the city blown up,11
6,Run the Jewels 3,3,Don't Get Captured,6,now the white folks showed up,12
6,Run the Jewels 3,3,Don't Get Captured,6,everything bought sold up,13
6,Run the Jewels 3,3,Don't Get Captured,6,niggas assed out niggas pod up,14
6,Run the Jewels 3,3,Don't Get Captured,6,politicians so corrupt sold our black ass out,15
6,Run the Jewels 3,3,Don't Get Captured,6,really aint color my brother,16
6,Run the Jewels 3,3,Don't Get Captured,6,here in cabbagetown they put they whiteass out,17
6,Run the Jewels 3,3,Don't Get Captured,6,truth been told im out,18
6,Run the Jewels 3,3,Don't Get Captured,6,he in here me in here we in here,19
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,20
6,Run the Jewels 3,3,Don't Get Captured,6,no cryin here just do your dirt and disappear,21
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,22
6,Run the Jewels 3,3,Don't Get Captured,6,then lay it low take it slow and reappear,23
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,24
6,Run the Jewels 3,3,Don't Get Captured,6,return to us victorious smoke pounds of kush,25
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,26
6,Run the Jewels 3,3,Don't Get Captured,6,good day from the house of the haunted,27
6,Run the Jewels 3,3,Don't Get Captured,6,get a job get a house get a coffin,28
6,Run the Jewels 3,3,Don't Get Captured,6,dont stray from the path remain where you at,29
6,Run the Jewels 3,3,Don't Get Captured,6,that maximizes our profit,30
6,Run the Jewels 3,3,Don't Get Captured,6,is that blunt oh well hell sos this boot,31
6,Run the Jewels 3,3,Don't Get Captured,6,we live to hear you say please dont shoot,32
6,Run the Jewels 3,3,Don't Get Captured,6,a pure delight cmon make my night,33
6,Run the Jewels 3,3,Don't Get Captured,6,when i file reports whats rights what i write,34
6,Run the Jewels 3,3,Don't Get Captured,6,snuff films air all night till your last sane thought take flight,35
6,Run the Jewels 3,3,Don't Get Captured,6,what a great sight what a job what a good life,36
6,Run the Jewels 3,3,Don't Get Captured,6,the more we act wrong the more we are right,37
6,Run the Jewels 3,3,Don't Get Captured,6,and who exactly gon stop what we got,38
6,Run the Jewels 3,3,Don't Get Captured,6,we dont argue we are not calm and impartial,39
6,Run the Jewels 3,3,Don't Get Captured,6,some call it work but its more like an art,40
6,Run the Jewels 3,3,Don't Get Captured,6,we just paint the walls with your heart,41
6,Run the Jewels 3,3,Don't Get Captured,6,and we better not catch you,42
6,Run the Jewels 3,3,Don't Get Captured,6,he in here me in here we in here,43
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,44
6,Run the Jewels 3,3,Don't Get Captured,6,no cryin here just do your dirt and disappear,45
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,46
6,Run the Jewels 3,3,Don't Get Captured,6,then lay it low take it slow and reappear,47
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,48
6,Run the Jewels 3,3,Don't Get Captured,6,return to us victorious smoke pounds of kush,49
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,50
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,51
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,52
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,53
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,54
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,55
6,Run the Jewels 3,3,Don't Get Captured,6,dont get captured,56
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,you walk into this room at your own risk because it leads to the future not a future that will be but one that might be this is not a new world it is simply an extension of what began in the old one,1
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,conversing with a ghost conversing with a ghost,2
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,he just leaving and he screamin jesus,3
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,he had the highest hopes he had the highest hopes,4
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,people yellin screamin at polices,5
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,riots tonight riots tonight,6
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,burning looting shooting taking thieving,7
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,fire and light fire and light,8
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,fill the air and most dont know the reason,9
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,never knew his name never knew his name,10
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,but they know his problems and feel his pain,11
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,shits still the same shits still the same,12
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,we just prey off in they deadly game,13
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,itll never change itll never change,14
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,too much profit in it and it stay the same,15
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,the facts still remain the facts still remain,16
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,you can burn the system and start again,17
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,spoke with a ghost,18
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,late night same night god let me sleep please im begging you,19
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,said dont be afraid,20
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,daylight might never break right again once they get at you,21
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,said youll never be alone again,22
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,this house is haunted by pain transposed into revenue,23
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,the murdered all stay,24
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,that thing when your mind says run but your heart isnt letting you,25
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,said we got an army now,26
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,you strike em down they still live inside hearts hearts carry them,27
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,the weapon is our memory,28
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,some get to count sheep some gotta count kids that they burying,29
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,i dont wanna scare nobody,30
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,fears been law for so long that rage feels like therapy,31
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,but im gonna make em remember me,32
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,nobody gets no more sleep till we teach them remembering,33
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,34
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,35
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,coming live at five we got new news breaking,36
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,you heard it here first if you dont die waiting,37
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,hard to review the scene i just seen,38
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,ima try to convey but it defies explaining,39
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,started with folks just crying,40
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,nothing but broken hearts sobs and the shriek of the sirens,41
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,right at the spot where the bloods still drying,42
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,my god i saw it the dead began rising,43
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,i dont know much about science,44
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,but i seen an army of armed men stop and get quiet,45
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,mist hung low like a prayer from a tyrant,46
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,sky became black like the stars arent aligning,47
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,so many years of this violence,48
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,now were surrounded by the souls of the dead and defiant,49
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,saying look what youve done you designed it,50
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,when the bough breaks hear the wraith scream riot,51
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,no more moms and dads crying,52
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,no more arms in the air,53
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,we put firearms in the air,54
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,molotov cocktails thrown in the air,55
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,cnn got dummy don on the air,56
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,talking bout he smell that ganj in the air,57
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,dummy dont know and dummy dont care,58
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,get that punk motherfucker outta here,59
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,aye ghosts are walking,60
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,ghosts are talking,61
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,everything gon be different mane,62
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,shh karmas coming,63
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,aint no runnin,64
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,death gon deal with the guilty mane,65
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,the universe curses the killers mane,66
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,cant keep killin gods children mane,67
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,a pound of flesh is what you owe,68
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,your debt is due give up your ghost,69
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,70
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,71
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,72
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,what have you done,73
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,what have you done,74
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,what have you done,75
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,what are you making us do,76
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,77
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,its on you,78
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,its on you,79
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,80
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,its on you,81
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,its on you,82
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,its on you,83
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,84
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,i think america must see that riots do not develop out of thin air certain conditions continue to exist in our society which must be condemned as vigorously as we condemn riots but in the final analysis a riot is the language of the unheard,85
7,Run the Jewels 3,3,Thieves! (Screamed the Ghost),7,thieves,86
8,Run the Jewels 3,3,2100,8,how long before the hate that we hold,1
8,Run the Jewels 3,3,2100,8,lead us to another holocaust,2
8,Run the Jewels 3,3,2100,8,are we so deep in it that we cant end it,3
8,Run the Jewels 3,3,2100,8,stop hold ever call it off,4
8,Run the Jewels 3,3,2100,8,its too clear nuclears too near,5
8,Run the Jewels 3,3,2100,8,and the holders of the molotov,6
8,Run the Jewels 3,3,2100,8,say that revolutions right here right now,7
8,Run the Jewels 3,3,2100,8,and they aint callin off,8
8,Run the Jewels 3,3,2100,8,wake up roll an eighth up,9
8,Run the Jewels 3,3,2100,8,throw a double finger with a fist,10
8,Run the Jewels 3,3,2100,8,here at the abyss,11
8,Run the Jewels 3,3,2100,8,i will be your tour guide,12
8,Run the Jewels 3,3,2100,8,it is war time check your wrists ready kids,13
8,Run the Jewels 3,3,2100,8,over to your right shine a light,14
8,Run the Jewels 3,3,2100,8,got a bevy ready for the fight,15
8,Run the Jewels 3,3,2100,8,i just wanna live i dont wanna ever have to load a clip,16
8,Run the Jewels 3,3,2100,8,only hunt bliss,17
8,Run the Jewels 3,3,2100,8,i am still a kid in my heart,18
8,Run the Jewels 3,3,2100,8,but these motherfuckers sick,19
8,Run the Jewels 3,3,2100,8,they dont give a shit not at all,20
8,Run the Jewels 3,3,2100,8,they dont even want to let you take a little piss in a pot,21
8,Run the Jewels 3,3,2100,8,listen along,22
8,Run the Jewels 3,3,2100,8,they dont want your love shit is bugged,23
8,Run the Jewels 3,3,2100,8,motherfuckers steady getting rich from the blood,24
8,Run the Jewels 3,3,2100,8,love when you beg,25
8,Run the Jewels 3,3,2100,8,trust i would sooner put a puckered pair of lips to the sun,26
8,Run the Jewels 3,3,2100,8,love will survive,27
8,Run the Jewels 3,3,2100,8,run out under iridescent lights for our lives,28
8,Run the Jewels 3,3,2100,8,i will be surprised if we ever got the feeling so alive as tonight,29
8,Run the Jewels 3,3,2100,8,wild for the night,30
8,Run the Jewels 3,3,2100,8,look into my eyes,31
8,Run the Jewels 3,3,2100,8,i am standing at your side for the fight,32
8,Run the Jewels 3,3,2100,8,minds over might,33
8,Run the Jewels 3,3,2100,8,swear to god,34
8,Run the Jewels 3,3,2100,8,they could barely even see the dog,35
8,Run the Jewels 3,3,2100,8,they dont see the size of the fight,36
8,Run the Jewels 3,3,2100,8,wake up,37
8,Run the Jewels 3,3,2100,8,drink water,38
8,Run the Jewels 3,3,2100,8,smoke blunt,39
8,Run the Jewels 3,3,2100,8,clean oil my kalashnikov,40
8,Run the Jewels 3,3,2100,8,stockpile ten for me and friends in case shit get to poppin off,41
8,Run the Jewels 3,3,2100,8,the evening news givin yous views,42
8,Run the Jewels 3,3,2100,8,telling you to pick your master for president,43
8,Run the Jewels 3,3,2100,8,been behind the curtain seen the devil workin,44
8,Run the Jewels 3,3,2100,8,came back with some evidence,45
8,Run the Jewels 3,3,2100,8,im here to tell you dont let em tell you whats right wrong,46
8,Run the Jewels 3,3,2100,8,make love smoke kush try to laugh hard and live long,47
8,Run the Jewels 3,3,2100,8,thats the antidote,48
8,Run the Jewels 3,3,2100,8,you defeat the devil when you hold onto hope,49
8,Run the Jewels 3,3,2100,8,cause kinfolk life is beautiful,50
8,Run the Jewels 3,3,2100,8,and we aint gotta die for them other men,51
8,Run the Jewels 3,3,2100,8,and i refuse to kill another human being,52
8,Run the Jewels 3,3,2100,8,in the name of a government,53
8,Run the Jewels 3,3,2100,8,cause i dont study war no more,54
8,Run the Jewels 3,3,2100,8,i dont hate the poor no more,55
8,Run the Jewels 3,3,2100,8,gettin more aint whats more,56
8,Run the Jewels 3,3,2100,8,only thing more is the love,57
8,Run the Jewels 3,3,2100,8,so when you see me,58
8,Run the Jewels 3,3,2100,8,please greet me with a heart full,59
8,Run the Jewels 3,3,2100,8,and a pound and a hug,60
8,Run the Jewels 3,3,2100,8,save my swollen heart,61
8,Run the Jewels 3,3,2100,8,bring me home from the dark,62
8,Run the Jewels 3,3,2100,8,take me up take me up take me up,63
8,Run the Jewels 3,3,2100,8,take me up take me up take me up,64
8,Run the Jewels 3,3,2100,8,up up up,65
8,Run the Jewels 3,3,2100,8,up up,66
8,Run the Jewels 3,3,2100,8,up up up up up up,67
8,Run the Jewels 3,3,2100,8,seen the devil give a sermon in the church,68
8,Run the Jewels 3,3,2100,8,seen an angel dancing in the club,69
8,Run the Jewels 3,3,2100,8,tryin to feed a baby so i threw a thousand in the air,70
8,Run the Jewels 3,3,2100,8,and blessed her with a hug,71
8,Run the Jewels 3,3,2100,8,i done been down so many times,72
8,Run the Jewels 3,3,2100,8,walked on like a dirty rug,73
8,Run the Jewels 3,3,2100,8,and now that i made it cant fake it,74
8,Run the Jewels 3,3,2100,8,gotta give me what im truly worthy of,75
8,Run the Jewels 3,3,2100,8,worthy worthy worthy worthy worthy,76
8,Run the Jewels 3,3,2100,8,and i dont know how much it really means to be right,77
8,Run the Jewels 3,3,2100,8,means to be right means to be right,78
8,Run the Jewels 3,3,2100,8,and what a joy itd be to see some peace in this life,79
8,Run the Jewels 3,3,2100,8,peace in this life peace in this life,80
8,Run the Jewels 3,3,2100,8,and it occurs to me that maybe we aint even really seein it right,81
8,Run the Jewels 3,3,2100,8,here in the dark,82
8,Run the Jewels 3,3,2100,8,hoping just to see a beam of the light,83
8,Run the Jewels 3,3,2100,8,beam of the light beam of the light,84
8,Run the Jewels 3,3,2100,8,save my swollen heart,85
8,Run the Jewels 3,3,2100,8,bring me home from the dark,86
8,Run the Jewels 3,3,2100,8,take me up take me up take me up,87
8,Run the Jewels 3,3,2100,8,take me up take me up take me up,88
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,ill flood the speakers with heat seekers,1
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,and keep sneakers cleaner than nunnery pussy evening of easter,2
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,ill leave my prints on her keister i suck the clit and release it if it will please her,3
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,ill kneel to her best believe make a meal of her,4
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,thank youyes yes brilliant,5
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,told the preacher i love her he said that god was her lover,6
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i said if he really loves her then he would love that were lovers,7
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i walk around in a bubble a fucking scoundrel in trouble,8
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,in every town make a rumble the venue ground into rubble,9
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,give me a ten and ill double ill split your face like some aces,10
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i got a fragrance im wearing called i will shit on you basics,11
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,the money wants me to have it i have a hunger for data,12
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im crunching numbers and crack unbreakable safes while im at it,13
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im doing more than just rapping you have to grant me that dap,14
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,when you around where im at just know that it is not where you at,15
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im not on your map im a mystery to you captains of industry,16
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,if the matic is missing me automatic its victory,17
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,hey,18
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,19
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,looking at the money like its mine to get,20
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch,21
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,everybody down throw the pistol and fist,22
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,23
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,we looking at the money like its ours to get,24
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch,25
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,everybody live throw the pistol and fist,26
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,we the grimy and gritty made it the grammy committees,27
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,got told that we spit it too vicious and would never see victory,28
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,and i refuse to play humble as though my dick ittybitty,29
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i got banana dick your bitch go apeshit if she hit it,30
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,meanwhile youre too nervous pervis thats why you never get service,31
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,and me i caught the preachers wife workin fore sunday service,32
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i put my hand up her skirt and then we prayed for a purpose,33
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i baptized her in jesus name left her shakin and squirtin,34
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,ooh i shocked the sunday school and did that shit there on purpose,35
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,see im a pervert with purpose that make you question your purpose,36
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,run the jewelsll arrive at arenas bunch of blood thirsty hyenas,37
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,to get revenge on the kingdoms that killed the dreams of the dreamers,38
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,drank alcohol for the demons sip lean with all of the schemers,39
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,you see he groove with the people move with the mind of a genius,40
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,you see he workin the angles so he aint never an angel,41
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,they wanna get you to hang him well give them fuckers a finger,42
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,43
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,looking at the money like its mine to get,44
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch,45
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,everybody down throw the pistol and fist,46
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,47
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,we looking at the money like its ours to get,48
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch,49
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,everybody live throw the pistol and fist,50
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,welcome to fuckyoupalooza we bruising any who moving,51
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,who wanna stand for these douches you raise a hand and you lose it,52
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i hold the door for old ladies run into fires and save babies,53
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,i went to school in the eighties taking the train with the crazies,54
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,new york new york is the mothership where i used to smoke dust and shit,55
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,now im crop dusting fuckers suck it up and youll love the shit,56
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,no more games im above the shit butter me up for nothing,57
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im taking all of your ducats cause i can call when youre bluffing,58
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,who thought the son of denise would be the leader of people,59
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,when he was your house at morehouse slanging pounds of the reefer,60
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,sat with potential presidents and said the p should be legal as reparations,61
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,for what this nation has done to my people,62
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im a pervert a poet i aint a saint and i know it,63
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,been a crook and cooked the books but never shorted no whores,64
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,promoters comp me the moet im the man and i know it,65
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch tell me how could i not show it,66
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,67
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,looking at the money like its mine to get,68
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch,69
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,everybody down throw the pistol and fist,70
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,71
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,we looking at the money like its ours to get,72
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit bitch,73
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,everybody live throw the pistol and fist,74
9,Run the Jewels 3,3,Panther Like a Panther (Miracle Mix),9,im the shit,75
10,Run the Jewels 3,3,Everybody Stay Calm,10,take it easy,1
10,Run the Jewels 3,3,Everybody Stay Calm,10,excusezmoi bitches,2
10,Run the Jewels 3,3,Everybody Stay Calm,10,im lit from the last of the gas mike twisted,3
